t_phase,flux,flux_err
-0.49995888400339883,0.0005968809,0.000787835
-0.4999555206950488,0.00037252903,0.00080503325
-0.49994130731765973,-0.00023025274,0.0008347037
-0.499920325195905,0.0019307137,0.00078486017
-0.4997903225952951,-0.0007968545,0.00085932965
-0.49968584340511346,0.0009161234,0.0008016581
-0.4996704051520706,0.00019025803,0.00079055945
-0.49961879717764335,0.00019538403,0.0007998087
-0.49960919037795604,-0.00065100193,0.0007855187
-0.49960096124825126,4.6491623e-5,0.0008263249
-0.49957980741355,-0.00049835443,0.0007841489
-0.49943408347205565,0.00047695637,0.0008384461
-0.49934036439885165,-0.0017030239,0.00078983046
-0.49933165911118826,-4.0888786e-5,0.0007960167
-0.49928276367053437,-0.0008842945,0.00080048153
-0.49926089294517606,0.0002734661,0.00082459516
-0.4992603780756364,0.00061535835,0.00078533613
-0.4992425655702626,-0.0009914637,0.00078438205
-0.4990774176974986,0.0009138584,0.00083604804
-0.4990115763897318,0.00013411045,0.00079053605
-0.49897814161343046,0.00011014938,0.0007946606
-0.49894744858858386,0.00018715858,0.00079742586
-0.49892123448347014,-0.00026470423,0.0008132577
-0.4989125079328329,0.0008906126,0.000785395
-0.49872079435000294,0.0013530254,0.0008254979
-0.4986843545066528,0.00021386147,0.0007912291
-0.49862532533260095,0.00064992905,0.0007916402
-0.4986128819519018,0.00019812584,0.0007945975
-0.49858207031584656,0.0003926754,0.00081207854
-0.49856566159864624,-0.0010921955,0.00078465085
-0.49836445597271295,0.0006598234,0.0008160377
-0.498359309513013,0.00077712536,0.0007899892
-0.49827909977985096,0.0005452633,0.00079194
-0.49827323988622707,-0.00054073334,0.00079184806
-0.4982434584786035,-0.0001103878,0.0008081723
-0.4982342648925935,-0.00023406744,0.0008484712
-0.49821995914335204,-0.0010927916,0.0007847348
-0.49800854505112246,0.001011014,0.00081148744
-0.497946144100037,0.0017678738,0.00079080195
-0.4979219180933405,0.00013828278,0.0007896238
-0.49790544299310513,0.0003657341,0.00080525444
-0.4978942382075071,4.2915344e-6,0.0008372532
-0.4978755850761414,-0.0019804835,0.0007836492
-0.49775760963061444,0.0001616478,0.00084803044
-0.49765315203719807,0.0017373562,0.00080139114
-0.4976140717425761,0.00028181076,0.00079126784
-0.49757139117437,2.336502e-5,0.0007870164
-0.4975680594847314,0.0006685257,0.0008052831
-0.49755383810416864,0.00055646896,0.00083451736
-0.49740281696025024,0.00043976307,0.0008592253
-0.4972983401691444,-0.00019681454,0.00080186286
-0.4972829595529451,-0.0005849004,0.00079027703
-0.49723133757022775,0.00044488907,0.00079990824
-0.4972216999519117,-0.00056648254,0.0007854234
-0.49721349203241516,0.00090897083,0.0008258841
-0.49719234100171694,0.0013843775,0.0007849901
-0.49704657623449977,3.695488e-5,0.00083823147
-0.4969529212007564,0.00021982193,0.0007905123
-0.4969441574769484,-2.1159649e-5,0.0007959014
-0.49689530566367535,-0.00057321787,0.00079888233
-0.4968734249308322,-0.0014708042,0.0008249736
-0.4968728900514039,0.0011094809,0.000785208
-0.4968551087641142,-0.0008047223,0.0007840983
