t_phase,flux,flux_err
-0.49998626012220226,0.003679037,0.0017675487
-0.49988701201212593,0.0085814,0.0018110131
-0.49980994378233423,0.0016150475,0.0017797062
-0.49978100602364783,0.0015804768,0.0017941131
-0.4997380890072234,0.0006104708,0.001757802
-0.49968359531590667,0.0012154579,0.0018157148
-0.499604809142977,0.0025212765,0.0017967626
-0.49959597344774287,0.0025446415,0.0018070393
-0.4995184108457811,0.0002617836,0.0018343059
-0.49949864337469485,-0.0005694628,0.0017699184
-0.4992693638372936,-0.0010675192,0.0017675429
-0.4992406657236568,-7.2181225e-5,0.0017537527
-0.4990940509407431,0.0016829967,0.0017934818
-0.4990506860870234,0.0018652678,0.0017920333
-0.4989901425542542,-0.0008532405,0.0017622934
-0.49898562946079306,-0.0026974678,0.0018014192
-0.4988851605759248,0.0020680428,0.0017991032
-0.49879420509322614,0.0046048164,0.0018149152
-0.4987475602874263,0.0034216642,0.0017669038
-0.4987133005305857,0.005530238,0.0018170518
-0.49864307768634464,0.0011931658,0.0018011343
-0.49864223655776985,0.0061671734,0.0018348097
-0.49851480023985917,0.0048463345,0.0017740733
-0.4984958074917307,-0.0021414757,0.0017562002
-0.49845089355521943,0.00049078465,0.0018082799
-0.49830191784926403,-0.0009057522,0.0018016034
-0.49829258355152795,0.002849698,0.0017748764
-0.4982430941873275,0.00011408329,0.001756511
-0.4981911443091849,-0.0026302338,0.0017941875
-0.49808779419488736,0.0009843111,0.0018114628
-0.4980808568073585,-5.096197e-5,0.0017934041
-0.4979975789453064,0.0041749477,0.0017665009
-0.49799356018570573,0.0038414001,0.0018073944
-0.4979092919621695,0.0035412312,0.0018215572
-0.4978787770048776,0.0027480125,0.0017890906
-0.49783501289502863,0.0029207468,0.0018217748
-0.49776141684270825,0.0014432669,0.0017651499
-0.49775331133253475,0.0025024414,0.0017483592
-0.49768434097305114,-0.0016239882,0.0018083083
-0.4975356545423355,0.0011425018,0.0017854521
-0.4974968287281136,0.00081169605,0.0017613777
-0.49739746376713745,-0.00019699335,0.0018083073
-0.49732047733436135,-0.0029307604,0.0017762079
-0.4972914511014186,0.0043087006,0.0017963655
-0.4972486509367089,0.0012654066,0.0017577269
-0.4971940320471262,0.0051623583,0.0018114636
-0.49711533601776314,0.0005311966,0.0017942222
-0.49710640183159627,0.0033086538,0.00180812
-0.4970288308847137,0.0021910667,0.0018267693
-0.4970091969572217,0.0010813475,0.0017684774
-0.4969186447482452,0.0034993887,0.0017968054
-0.49677990907204683,0.0018482208,0.0017696506
-0.49675123600050863,0.0011531115,0.0017568899
-0.4966045043658798,0.0038297176,0.0017932133
-0.4965612229760408,-0.00030249357,0.0017933415
-0.49650070782072997,0.0018626451,0.0017675448
-0.49649607620787384,0.0022141933,0.0018037908
-0.4963956006449495,-0.0031383634,0.0018027164
-0.49635284820555814,0.0015002489,0.0017819197
-0.49630463514638956,0.0065077543,0.0018182186
-0.49625811720898105,0.00017762184,0.0017605692
-0.4962237222380135,-0.0027436614,0.0018115967
-0.49615359955320004,0.00064229965,0.001803026
-0.4961526515871415,0.010407567,0.0018396624
-0.49602534881404803,-0.0006158948,0.0017716914
-0.49600638110720285,0.002413392,0.0017599657
-0.49596140874401895,0.0025242567,0.0018054784
-0.49581237294371094,0.00041401386,0.001802029
-0.4958031237791656,-0.0013926029,0.0017707951
-0.4957536611259663,0.00047421455,0.0017536775
-0.4957015943948859,0.0037636757,0.0017994809
-0.4955982359332223,-2.8133392e-5,0.0018093125
-0.49559138701995,0.0013099909,0.0017913011
-0.4955081392050742,0.0026744604,0.0017641261
-0.495503995247615,0.0041213036,0.0018034911
-0.4954197170082173,0.002719164,0.0018196151
-0.4953893022103535,0.0015858412,0.001788723
-0.4953454312630208,0.00710845,0.0018240224
-0.4952719687563325,0.0019279718,0.0017654418
-0.4952638966331784,-0.0008819699,0.0017467645
-0.49519485950128606,0.0050594807,0.0018103607
-0.4950461964400985,0.00016093254,0.0017835652
-0.4950073973348401,-0.00030213594,0.0017580376
-0.4949079138520236,-0.0006118417,0.0018063588
-0.4948310108839431,0.0039596558,0.0017783033
-0.494801896178374,0.00040960312,0.0017985656
-0.49475921453631977,0.0022683144,0.0017582164
-0.4947044687775306,0.0010739565,0.0018121526
-0.4946258612216088,-0.00016784668,0.001792967
-0.49461683021463454,0.0064481497,0.001809159
-0.49453925092120077,0.0010796785,0.0018264782
-0.49451975220905897,0.001640439,0.0017698474
-0.49442916494579037,-0.0003530383,0.0017983108
-0.4942904543080229,0.002965331,0.0017686882
-0.4942618062761377,-0.00046002865,0.0017537121
-0.4941149561208913,0.001432538,0.0017930496
-0.494071759864243,0.0012122393,0.0017925695
-0.4940112730896511,0.006336808,0.0017616227
-0.49400652295576974,-0.0005323887,0.0018032561
-0.4939060407147895,0.0022249222,0.0017974442
-0.4938633767488394,0.002045989,0.0017842925
-0.4938150668696786,-0.0028782487,0.0018098715
-0.49376867413053604,0.00094008446,0.001760141
-0.493734145613121,0.00020241737,0.0018201853
-0.4936641230893657,0.002821207,0.0018006492
-0.4936630666173283,-0.0020138025,0.0018309962
-0.4935358973878292,0.0058658123,0.0017741068
-0.4935169530525496,0.0003914833,0.0017560405
-0.4934719239336336,0.0016475916,0.0018072915
-0.4933228297062455,0.003713131,0.0018007515
-0.49331366400639576,0.0004066229,0.001770855
-0.4932642280629751,0.0021214485,0.001754078
-0.4932120428120921,0.0055787563,0.0017993076
-0.49310867767318767,0.00026261806,0.0018064469
-0.4931019189010366,0.0006225109,0.0017934951
-0.493018699464842,0.00017762184,0.0017697929
-0.49301442863939915,9.036064e-5,0.0017993603
-0.49293014372276045,-0.00025302172,0.0018182043
-0.4928998257448889,-0.0018122792,0.0017898788
-0.49285584796088755,0.004476428,0.0018224405
-0.4927825206707719,-0.0007338524,0.001767434
-0.492774481933822,0.00022959709,0.0017502597
-0.4927053780295212,-0.0031431317,0.0018072844
-0.4925567400055415,0.0053066015,0.0017815281
-0.4925179659423815,-0.0007979274,0.001759539
-0.49241836393894745,0.004877329,0.0018044859
-0.49234154610365,0.0013645887,0.0017787946
-0.4923123395868343,0.0028635263,0.0018040385
-0.4922697764658053,0.0035438538,0.0017574136
-0.49221490550875013,0.0046288967,0.0018102835
