t_phase,flux,flux_err
-0.4999533377436227,-0.0003144741,0.00029086033
-0.4998037755731577,2.9802322e-6,0.00029072672
-0.49979135758153515,-0.0005108118,0.0002907063
-0.4996754507717629,0.00049614906,0.00029101106
-0.4995258751847611,0.0002926588,0.0002908475
-0.49951346557844567,-5.733967e-5,0.0002907704
-0.4993975637999031,8.356571e-5,0.00029094578
-0.49924797461007,-0.00050771236,0.00029070774
-0.4992355735754017,-0.00017648935,0.0002907417
-0.4991196768281343,8.4638596e-5,0.00029097477
-0.49897007422171913,-0.00011694431,0.00029073402
-0.49895768157235776,0.0002528429,0.00029081016
-0.4988417898562745,0.000121831894,0.00029092867
-0.49869217364711904,0.00021886826,0.0002908025
-0.4986797895691317,-1.7881393e-7,0.00029077733
-0.49856390288441466,0.0004646778,0.0002909812
-0.49841427325876797,-0.00041425228,0.00029072555
-0.49840189756608777,7.1406364e-5,0.0002907678
-0.49828601591255484,-0.0001282692,0.0002909123
-0.49813637268407707,9.703636e-5,0.0002907924
-0.4981240055632259,-0.00025981665,0.0002906888
-0.49800812894051316,-0.0004788041,0.00029089605
-0.49785847229586255,-3.963709e-5,0.00029079604
-0.4978461135601364,-0.00023633242,0.000290749
-0.4977302421549934,-0.000516057,0.00029085894
-0.4975805717211259,0.00010538101,0.0002907736
-0.49756822155704694,-0.0002541542,0.00029070076
-0.4974523551831338,-0.00054448843,0.00029083068
-0.49730267133277506,5.340576e-5,0.0002907859
-0.4972903293676627,-5.2034855e-5,0.0002907363
-0.497174468211274,0.00024688244,0.0002909755
-0.49702477075808393,-0.000110805035,0.00029076028
-0.4968965812395052,-6.16312e-5,0.0002908925
-0.49674687036973286,3.9458275e-5,0.00029077844
-0.49673454536166584,-0.00040453672,0.00029066904
-0.4966186942676454,-0.00026094913,0.00029089488
-0.4964689697951328,0.0003209114,0.00029080905
-0.4964566533586219,-9.405613e-5,0.00029071697
-0.49634080729578556,0.00057816505,0.00029099523
-0.4961910694067819,-0.00038176775,0.00029071738
-0.4961787613555779,5.4836273e-5,0.0002907053
-0.4960629203240168,-3.015995e-5,0.00029091485
-0.4959131688320908,-4.5895576e-5,0.0002907751
-0.4959008693526703,-0.00011116266,0.00029071164
-0.49578503335215696,0.00031256676,0.00029096685
-0.49563526844383077,0.00019061565,0.0002907814
-0.49562297734958083,-0.00052791834,0.00029069107
-0.49550714638029714,-0.00018459558,0.00029090248
-0.49535736786913964,-1.9073486e-6,0.00029074788
-0.4953450853465369,5.9366226e-5,0.00029075085
-0.4952292594084373,-0.000390172,0.00029088397
-0.4950794674807888,8.392334e-5,0.00029078568
-0.4950671935298332,5.531311e-5,0.00029073696
-0.4949513726229178,-0.00012308359,0.00029087905
-0.4948015669061887,0.00028681755,0.00029078725
-0.49478930152678924,0.00014030933,0.00029072675
-0.494673485651149,-4.017353e-5,0.00029095937
-0.4945236665180197,-9.346008e-5,0.00029074124
-0.4945114095238361,-0.0002758503,0.00029071028
-0.49439559867928917,0.0002629757,0.00029090614
-0.4942457659434196,9.655952e-6,0.00029082416
-0.49423351752079214,0.0006828308,0.00029081985
-0.49411771170742935,0.00022912025,0.00029097276
-0.49396786555506855,-0.00014770031,0.00029075443
-0.4939556255177482,0.0001629591,0.00029077585
-0.49383982473566057,0.00014007092,0.00029094986
-0.4936899651667177,0.00013899803,0.0002907823
-0.49367773351479527,-1.2516975e-6,0.00029072183
-0.49356193776380075,-0.00043189526,0.0002908858
-0.4934120645921176,-5.340576e-5,0.00029076022
-0.4933998415117513,-4.2915344e-6,0.00029078423
-0.4932840509782812,4.0650368e-5,0.0002909167
-0.49313416420376655,-0.00013071299,0.0002907706
-0.49312194950870736,0.0004068613,0.00029083437
-0.4930061640064214,0.000121474266,0.00029092314
-0.4928562636290754,-0.00024682283,0.00029070902
-0.4928440575056634,0.00039303303,0.00029080382
-0.49272827703456157,0.00042426586,0.0002909887
-0.49257836324072457,0.00016796589,0.00029079855
-0.49256616550261945,0.00029051304,0.0002907679
-0.49245039006265623,-0.00067687035,0.0002908322
-0.4923004628523737,-7.5399876e-5,0.00029078548
-0.4922882734996663,-0.00045222044,0.00029072035
-0.4921725030906601,-0.00013101101,0.00029092852
-0.49202256227777363,-0.0003004074,0.00029071153
-0.49201038149662235,-0.00049448013,0.00029071284
-0.49189461611880025,-0.00013202429,0.00029092527
-0.49174466188942256,0.00044977665,0.00029081843
-0.49173248967991867,0.00050473213,0.00029077567
-0.4916167293333715,-3.8266182e-5,0.00029093283
-0.49146676131473144,-5.298853e-5,0.0002907766
-0.49145459767696553,0.00032877922,0.00029085344
-0.49133884236151193,-9.346008e-5,0.00029092384
-0.4911888609264716,7.712841e-5,0.0002907543
-0.4911767056739216,0.00035727024,0.00029083903
-0.4910609553896521,-6.580353e-5,0.00029093036
-0.49091096053812056,1.8715858e-5,0.0002907997
-0.4908988136708776,-0.00019586086,0.0002906766
-0.49063305996342943,0.00065243244,0.00029087576
-0.49062092166783366,-7.236004e-5,0.00029076525
-0.4905051816322272,1.5616417e-5,0.0002909359
-0.4903551595750786,-0.0001887083,0.00029070102
-0.4903430296647897,0.00015711784,0.00029074654
-0.49022729466050374,-0.00014036894,0.00029091
-0.490077259186682,-1.50203705e-5,0.0002907647
-0.49006513784817685,-0.00022608042,0.00029068632
-0.48994940768864415,-0.00022339821,0.00029088213
-0.4897993586121274,-0.00018340349,0.00029075623
-0.4897872458451329,7.045269e-5,0.00029078015
-0.4896715207167388,0.00024533272,0.00029098624
-0.4895214582237766,0.0004194975,0.00029082535
-0.48950935384208893,-0.00028961897,0.0002906915
-0.4893936339313556,-0.0005431771,0.00029085224
-0.4892435578354255,0.00034224987,0.00029084014
