t_phase,flux,flux_err
-0.4999419355274214,-0.0057123303,0.041312017
-0.49983860811242964,-0.0057123303,0.041065935
-0.49982094285558865,-0.0051038265,0.04184987
-0.49971728004382143,-0.04362446,0.04169931
-0.49964487734903595,-0.06822544,0.041849084
-0.49961172771358664,-0.013198495,0.040947437
-0.4995462502085004,0.016535401,0.041155294
-0.4995140419203866,-0.0057123303,0.041597687
-0.499490096575012,-0.009723902,0.041960414
-0.49935561788526306,-0.005037904,0.042020924
-0.4992743310359927,0.015465975,0.041207515
-0.4992636259866172,-0.0057123303,0.041010194
-0.49924116596715606,0.039330482,0.042158082
-0.4991470603395928,-0.003039956,0.04208497
-0.49909432302654866,-0.011150718,0.041824665
-0.499074243461615,0.014621973,0.042306557
-0.4990224808436603,-0.036031663,0.041315008
-0.49894187496795184,0.0018253326,0.041081928
-0.49888576374414395,0.014285088,0.042023364
-0.49879091063344994,-0.025186539,0.041384004
-0.4987021766434837,-0.055161297,0.04190745
-0.4986424877919283,0.02446866,0.041147415
-0.4985804161687277,-0.0057123303,0.041499473
-0.49854045100265776,-0.059431672,0.041908793
-0.49839925853726286,0.017834306,0.04199265
-0.4983775352057054,-0.0057123303,0.040943682
-0.4983638226926016,0.049738526,0.04127637
-0.49827811897302254,-0.0058795214,0.042012725
-0.49817715086904324,-0.039370954,0.04246163
-0.4981052788236444,-0.02097863,0.04118409
-0.4980970977429121,-0.0029780269,0.042222004
-0.4980476155283742,-0.026484668,0.040953588
-0.4979533316363076,-0.006462276,0.041804757
-0.4978668823062292,-0.00057429075,0.041355252
-0.49776189940705295,-0.014393151,0.042050555
-0.4977410242588045,-0.0034554005,0.041120466
-0.4976492339822678,-0.0057123303,0.041447368
-0.4975930842152212,-0.026762307,0.04184101
-0.49749459332885904,-0.07667005,0.040909328
-0.49745554892638777,-0.01740545,0.041183937
-0.49745315373807275,-0.0057123303,0.043495595
-0.4974451257279109,-0.005037904,0.04203113
-0.4973173105716514,-0.04506725,0.041951403
