t_phase,flux,flux_err
-0.49997359071065484,-0.00038546324,0.0010615626
-0.4999691646898685,-0.002421081,0.001112978
-0.49988106757949,-0.0017388463,0.0010736472
-0.49980809894221034,-0.0044398904,0.0010640929
-0.49980556908907314,-0.004157841,0.0012118861
-0.49979835389561433,-0.004080534,0.0010976639
-0.4997276930868695,-0.0039437413,0.0010688568
-0.4996484077217114,-0.00323236,0.0011348581
-0.49962787371012163,-0.0016642809,0.0011001772
-0.4995767273999724,-0.0039366484,0.0010673669
-0.49949037115283557,-0.005151987,0.0011102891
-0.4994578569056727,-0.003449142,0.001085265
-0.4994302912926387,-0.0038095713,0.0010700681
-0.4993330291055721,-0.0034794807,0.0011100915
-0.4992884538542818,-0.0013696551,0.001076927
-0.49917655348174605,-0.004673958,0.0010880736
-0.4991199893444739,-0.0051706433,0.001059248
-0.49911724022816284,-0.0055671334,0.0011183098
-0.49902107406940677,-0.0032541752,0.0010848888
-0.4989531637002981,-0.004483521,0.0010622287
-0.4989464440441904,-0.002420485,0.0011063697
-0.49886686930050006,-0.0020947456,0.0010686454
-0.49879012883086693,-0.0038429499,0.0011591492
-0.4987896489361876,-0.0037459135,0.0010664808
-0.49877577199835665,-0.003813684,0.0010974586
-0.4987145394091155,-0.0026351213,0.0010707919
-0.4986320438596593,-0.004837513,0.0011261116
-0.49860551100974904,-0.002254665,0.0010852991
-0.4985654456090628,-0.004963517,0.0010685433
-0.4985205435072295,-0.003651321,-5.268807e-5
-0.4984743140130984,-0.0031889677,0.0011105727
-0.4984357746845328,-0.0045903325,0.0010777719
-0.4984222628727031,-0.004092753,0.0010694552
-0.4983173935495101,-0.0033313632,0.0010990903
-0.49826678410207825,-0.0007953644,0.0010645741
-0.49826484170643803,-0.0026019812,0.0011475364
-0.4981613940336038,-0.0065823197,0.001087742
-0.498099014421697,-0.0017608404,0.0010607399
-0.4980945846298026,-0.002013445,0.0011119761
-0.49800650307524486,-0.0047201514,0.0010764061
-0.4979335254818904,-0.004829526,0.0010618938
-0.4979310047419576,-0.003575623,0.0012120588
-0.49792377399267784,-0.007419765,0.0011011361
-0.49785313031104894,-0.004855871,0.0010693045
-0.4977738394454375,-0.0010761023,0.0011359467
-0.4977532941214442,-0.0019679666,0.0011004396
-0.49770216760899855,-0.00455904,0.0010704307
-0.49761580334825706,-0.0027839541,0.0011114087
-0.49758323010878625,-0.0038419962,-5.268807e-5
-0.4975557373160704,-0.0066542625,0.0010686278
-0.49745846208725486,-0.006563008,0.0011079684
-0.49741387552202654,-0.0037133694,0.0010730976
-0.49730198740651277,-0.0052350163,0.0010880601
-0.49724541211212525,-0.0053904653,0.0010620648
-0.49724266048051446,-0.0040435195,0.0011184551
-0.49714650893602985,-0.0060471892,0.0010801528
-0.49707858866653487,-0.002627015,0.0010647684
-0.4970718639822831,-0.0063663125,0.0011056587
-0.49699230558006113,-0.0012528896,0.0010680561
-0.4969155611821905,-0.003540814,0.0011587673
-0.4969150786181509,-0.007593751,0.0010641185
-0.4969011922507084,-0.003695786,0.00109979
-0.4968399778891034,-0.0032507181,0.0010689814
-0.4967574757395943,-0.0044596195,0.0011251277
-0.49673093157820103,-0.003086865,0.0010873091
-0.4966908881750315,-0.005425155,0.0010708167
-0.4966459167103431,-0.0040326715,-5.268807e-5
-0.49659974652155137,-0.005351603,0.0011091541
-0.49656119588150294,-0.0038972497,0.0010789784
-0.4965477101519431,-0.005162537,0.0010693893
-0.49644282700258135,-0.005898714,0.0010979637
-0.49639220624090463,-0.0056527257,0.0010627083
-0.49639026368936257,-0.0051590204,0.0011475693
-0.49628682827109516,-0.0072178245,0.0010881763
-0.4962244381327391,-0.00053060055,0.0010608252
-0.49622000441260716,-0.0051602125,0.0011093586
-0.49613193857038596,-0.0051549077,0.0010724657
-0.496058952020036,-0.007150352,0.0010617883
-0.49605644039422825,-0.0056453347,0.0012104823
-0.49604919408974146,-0.0049937367,0.0010982268
-0.49597856753553526,-0.0054774284,0.0010682924
-0.4958992711694705,-0.006679833,0.0011362699
-0.4958787146898963,-0.0038687587,0.0011007999
-0.495827607661509,-0.004137218,0.0010705604
-0.4957412355430648,-0.0066481233,0.0011112927
-0.4957086033118998,-0.0042234063,-5.268807e-5
-0.49568118349601775,-0.0028181672,0.0010684351
-0.4955838949118082,-0.0051550865,0.0011083228
-0.49553929718915757,-0.0031974316,0.0010725289
-0.4954274211729225,-0.0072968006,0.0010862094
-0.4953708348791628,-0.0037034154,0.0010606842
-0.49536808057696424,-0.00260818,0.0011193624
