t_phase,flux,flux_err
-0.4999728480863297,-0.04729426,0.0026158285
-0.49997127467513147,-0.043747723,0.0026517664
-0.49996788296882255,-0.051824868,0.0025774739
-0.4999508477752288,-0.044226527,0.0026078688
-0.49994791504675296,-0.039458096,0.0026003283
-0.4999423083777814,-0.044399023,0.002590316
-0.49992376890629275,-0.048673093,0.0026169077
-0.49972202635529206,-0.04319817,0.002592762
-0.49972096989419423,-0.042464733,0.0026638713
-0.4995559646274601,-0.039502263,0.0025672333
-0.49948193515715744,-0.04082501,0.0026456593
-0.4994045039406818,-0.04573202,0.002537865
-0.49925590174544,-0.03978181,0.0025389402
-0.49924824385789246,-0.052621424,0.002634152
-0.49915893824592183,-0.040668488,0.0025771477
-0.4991003924554239,-0.044255733,0.002545545
-0.4990767904043357,-0.04384494,0.0026280766
-0.4990405641571397,-0.043487012,0.0026222863
-0.4990278961485515,-0.045939505,0.0026106862
-0.49901609082031817,-0.04032725,0.0026145342
-0.49900752864772246,-0.04183072,0.0025964445
-0.49900478430991724,-0.040953577,0.0025972466
-0.49883196645925276,-0.038399816,0.0026896368
-0.49882250806176,-0.04029858,0.0025982095
-0.4986498432165052,-0.039214015,0.0025706675
-0.49859061354415957,-0.0367437,0.0026421656
-0.4985586167797881,0.0042026043,-0.00029497663
-0.4984955107630542,-0.040195167,0.002542208
-0.49835590026290477,-0.04261762,0.0026501592
-0.49834650068163,-0.042819142,0.0025371835
-0.4982076803880542,-0.046006262,0.002559892
-0.49815230518111797,-0.03576982,0.002546302
-0.49814741598845147,-0.045401692,0.0026157396
-0.4981326241669415,-0.044387937,0.0026223166
-0.4981087551840184,-0.047148347,0.0026331015
-0.49810490664469365,0.0042026043,-0.00029497663
-0.49808195501307906,-0.027865887,0.002593163
-0.4980818654345147,-0.048664033,0.0025993558
-0.49806781760041796,-0.029569328,0.0026083551
-0.4980677178614251,-0.040126264,0.0025917343
-0.4979433750703487,-0.03964269,0.0026791957
-0.49792422276321924,-0.04291904,0.0026048168
-0.49774431000228625,-0.042055905,0.002579702
-0.497699795199125,-0.038941145,0.0026512924
-0.49758708061492485,-0.049182355,0.0025418967
-0.49746412599056866,-0.042418778,0.0026429323
-0.49743778532656346,-0.04169929,0.0025374042
-0.4972572969598087,-0.040522337,0.002551197
-0.4972379466706133,-0.046905756,0.0026244442
-0.497218777598892,-0.04243636,0.0025957788
-0.497204727464857,-0.041925013,0.0025449905
-0.4971774117345312,-0.039491653,0.002643417
-0.49716547508020614,-0.059158087,0.0025750622
-0.497148165334648,-0.044279277,0.002609233
-0.4971314061490061,-0.041514933,0.002602536
-0.4971284795401324,-0.042487502,0.0025955148
-0.4970552051722036,-0.04070103,0.0026678343
-0.4970265382454173,-0.055007577,0.0025994526
-0.49683936812485263,-0.041783452,0.0025869897
-0.49680945810484844,-0.037193418,0.00267043
-0.49667922293103206,-0.03998363,0.0025492592
-0.4965729021644958,-0.040647864,0.0026438031
-0.4965296833231838,-0.038327932,0.0025403043
-0.4963867230907911,-0.034885883,0.0025410673
-0.4963755278121631,-0.035241902,0.0031414165
-0.49634385736564557,-0.03444606,0.0026321972
-0.4963075866478567,-0.050584674,0.0025495293
-0.4962912715630181,-0.044252455,0.0025453412
-0.4962577079562872,-0.035699785,0.0025484967
-0.4962465275155248,-0.046843648,0.0026257783
-0.49621497794132274,-0.040960908,0.0026289863
-0.49621321957899445,0.0042026043,-0.00029497663
-0.49619829526952075,-0.034414947,0.002595437
-0.49619555144008254,-0.042474627,0.0026002554
-0.49618981368691595,-0.033107042,0.0026030734
-0.4961675070816307,-0.043697476,0.002665714
-0.4961294607930604,-0.04500693,0.0026090778
-0.49593502073039697,-0.040013075,0.0025886607
-0.4959195833872453,-0.042357266,0.0026475189
-0.49577193456979085,-0.03441453,0.002560346
-0.4957595094439,0.0042026043,-0.00029497663
-0.49568222564079734,-0.04442787,0.0026508728
-0.4956221600771942,-0.041556656,0.0025377327
-0.4954754033240141,-0.042859674,0.0025397656
-0.49545035939899906,-0.030484796,0.0026273283
-0.4954209578273868,-0.038864553,0.002602458
-0.4953584519486378,-0.034433186,0.0025501256
-0.49531610253007075,-0.046098113,0.0026304834
-0.4953112195407102,-0.034352005,0.0025558327
-0.4952822321983491,-0.04488474,0.002621277
-0.4952804412260444,-0.041758597,0.002655997
-0.4952773201691001,-0.04980856,0.002577028
-0.49526024403122937,-0.043619454,0.0026080527
-0.4952573364031819,-0.03953129,0.0025986463
-0.4952517171494396,-0.03898555,0.002592964
-0.4952329841114592,-0.048689246,0.002620085
-0.49503127411514425,-0.040044487,0.0025953252
-0.4950301521722311,-0.04587823,0.0026621043
-0.49486522496824337,-0.039637744,0.002568038
-0.49479112687146853,-0.037332177,0.002647335
-0.4947137768608605,-0.044692338,0.0025397823
-0.4945651781635214,-0.033293724,0.002542069
-0.4945574401928141,-0.050202847,0.002634963
-0.4944684134923236,-0.044943333,0.0025762445
-0.49440985197393383,-0.038030148,0.002547281
-0.49438616193926355,-0.043981493,0.002626504
-0.4943652532579661,-0.04363203,0.0025619473
-0.4943499451237343,-0.041819394,0.0026240086
-0.4943371082129008,-0.045084536,0.0026117382
-0.4943340715318224,-0.031286955,0.0025856753
-0.4943254839285903,-0.040832758,0.0026150413
-0.49431695000645515,-0.0410465,0.002598141
-0.49431418993691856,-0.037537456,0.002600506
-0.49414114559263267,-0.04276216,0.0026877015
-0.49413173270627253,-0.03945571,0.0025971998
-0.49395910041186375,-0.040173173,0.0025733684
-0.4938998052592386,-0.041186213,0.0026399682
-0.4938678223782007,0.0042026043,-0.00029497663
-0.4938047836840008,-0.041039288,0.0025393192
-0.49366509660013025,-0.0382967,0.0026516812
-0.4936557739558225,-0.03460318,0.002542575
-0.4935171493405346,-0.040670455,0.0025657655
-0.4934617615542032,-0.03079307,0.0025480501
-0.4934567843764187,-0.037930727,0.0026243692
-0.49344182993813757,-0.044852674,0.0026235522
-0.4934181361536847,-0.045491576,0.002634246
-0.4934141122431064,0.0042026043,-0.00029497663
-0.493391385922507,-0.027230382,0.002590778
-0.4933912554019696,-0.039531708,0.0026027604
-0.49337722014957197,-0.031127155,0.0026080275
-0.4933771360724293,-0.033343792,0.0025967932
-0.49325255105907173,-0.03929019,0.002680962
-0.49323344426384286,-0.04508716,0.002602036
-0.4930535640499162,-0.03838861,0.002583031
-0.49300898062412246,-0.034181893,0.0026523275
-0.49289635039198254,-0.045902133,0.0025432077
-0.4927470554507236,-0.03994298,0.0025365357
-0.4925667627684003,-0.033905268,0.0025580465
-0.4925471492940807,-0.037645817,0.0026302896
-0.4925281428414344,-0.04190749,0.0025944181
-0.4925141806948212,-0.037068367,0.002549001
-0.49248678955646896,-0.033812344,0.002647656
-0.49245755215437437,-0.04231131,0.0026087305
-0.4924492633442257,-0.062692165,0.002585705
-0.49244080555043157,-0.043097854,0.0026010962
-0.4924378946087835,-0.040577948,0.0025955157
-0.49236438115939085,-0.036202073,0.0026693505
-0.49233575974450505,-0.052592516,0.0026021232
