BTJD	fluxes	errors	fluxes_detrended	errors_detrended	flags	quarter
1410.9077143410532	27923.762	18.070835	1.5227629123948265	0.00064714905	0	4
1410.9091032868782	27590.986	17.947838	1.4740736077672048	0.0006504964	0	4
1410.9104922322372	27264.781	17.852255	1.4276657103812502	0.00065477344	0	4
1410.9118811775966	26984.988	17.73862	1.3854512398519305	0.00065735145	0	4
1410.9132701234216	26644.342	17.629763	1.3417876688067836	0.00066167006	0	4
1410.9146590687806	26403.838	17.540693	1.304712050047297	0.0006643236	0	4
1410.91604801414	26179.322	17.449194	1.269778411357268	0.0006665258	0	4
1410.917436959965	25983.07	17.374523	1.2374550882446531	0.0006686863	0	4
1410.9188259053244	25727.652	17.301765	1.203513042015246	0.00067249686	0	4
1410.9202148506847	25538.45	17.212416	1.173799831948963	0.00067398045	0	4
1410.921603796044	25474.44	17.190676	1.150761963346849	0.00067482056	0	4
1410.9229927414035	25299.656	17.12901	1.1237824554797797	0.00067704514	0	4
1410.9243816872286	25238.324	17.09629	1.1026457769267202	0.00067739404	0	4
1410.9257706325882	25157.22	17.080044	1.081342342115208	0.00067893206	0	4
1410.9271595779478	25110.03	17.05525	1.0621509091052947	0.00067922066	0	4
1410.9285485233063	25142.102	17.07445	1.0468606385758845	0.00067911786	0	4
1410.929937468666	25160.602	17.091228	1.031485254237136	0.0006792854	0	4
1410.9313264140255	25242.695	17.101526	1.019144118672984	0.00067748415	0	4
1410.9327153598497	25280.682	17.131939	1.0054178362108368	0.0006776692	0	4
1410.934104305209	25419.324	17.189445	0.9960401014446559	0.00067623536	0	4
1410.9354932505687	25580.955	17.251211	0.9878223392234454	0.00067437714	0	4
1410.9368821959274	25821.623	17.31456	0.9830977205959259	0.000670545	0	4
1410.9382711412877	25943.14	17.383596	0.9740920725526204	0.00067006523	0	4
1410.9396600866478	26142.816	17.466827	0.9682905845349433	0.00066813105	0	4
1410.9410490320074	26378.746	17.56129	0.9640361013002035	0.0006657364	0	4
1410.9424379773668	26671.096	17.671556	0.9619979932548675	0.0006625733	0	4
1410.9438269227253	26897.89	17.745745	0.9577506997640118	0.00065974484	0	4
1410.945215868085	27237.332	17.880257	0.9576460770523028	0.0006564614	0	4
1410.9466048134445	27555.348	17.985033	0.9568775377405527	0.00065268757	0	4
1410.947993758803	27812.236	18.098629	0.9541105570897803	0.0006507434	0	4
1410.9493827041626	28134.877	18.213718	0.9537203355230709	0.0006473715	0	4
1410.9507716495223	28527.201	18.338903	0.9557579873850722	0.00064285676	0	4
1410.952160594416	28876.924	18.469286	0.9564243021128994	0.00063958636	0	4
1410.9535495397754	29208.686	18.601374	0.9565758451443496	0.0006368439	0	4
1410.954938485134	29684.412	18.735538	0.961477403018573	0.0006311575	0	4
1410.9563274304942	29959.3	18.870625	0.9599304403209179	0.00062987534	0	4
1410.9577163758545	30320.97	18.994972	0.9612616650730064	0.0006264632	0	4
1410.9591053212132	30726.084	19.119732	0.9640241265508358	0.0006222639	0	4
1410.9604942661072	31109.201	19.257578	0.9661448467985114	0.0006190316	0	4
1410.9618832114666	31472.406	19.386087	0.9677102810301148	0.00061597093	0	4
1410.963272156826	31882.709	19.52164	0.9707799733873689	0.0006122955	0	4
1410.9660500475443	32642.496	19.78303	0.9752348988932414	0.00060605136	0	4
1410.967438992438	32933.066	19.87543	0.9749130700419858	0.00060350983	0	4
1410.9688279377974	33374.04	20.020794	0.9791156959436165	0.00059989124	0	4
1410.9702168831564	33804.008	20.153244	0.98303175773231	0.0005961791	0	4
1410.97160582805	34252.887	20.218866	0.987534269221035	0.0005902821	0	4
1410.979939499276	36378.523	20.92001	0.9997428104613597	0.00057506486	0	4
1410.984106334888	37341.574	21.225159	1.0042658930720698	0.00056840555	0	4
1410.9854952797818	37657.445	21.36923	1.005824962872036	0.00056746363	0	4
1410.9868842251412	38006.586	21.497688	1.0083622450132497	0.0005656306	0	4
1410.9882731700345	38303.766	21.569935	1.0096134497066291	0.0005631283	0	4
1410.989662115394	38614.137	21.679518	1.011311135748155	0.0005614399	0	4
1410.9910510602886	38918.76	21.757654	1.0129552024213582	0.0005590531	0	4
1410.9924400051823	39245.68	21.859707	1.0152731767319676	0.0005569965	0	4
1410.9938289505417	39415.93	21.928219	1.0136519048801975	0.00055632886	0	4
1410.9952178954354	39698.84	22.014551	1.0150470832060028	0.0005545389	0	4
1410.9966068407948	40011.633	22.091492	1.0173031143241784	0.00055212673	0	4
1410.9979957856888	40186.86	22.15473	1.0161725232828238	0.0005512929	0	4
1411.0021626208352	40706.63	22.309862	1.0133957616087135	0.0005480646	0	4
1411.0063294559814	41717.008	22.59849	1.0237617781925776	0.00054170925	0	4
1411.0077184008753	41701.52	22.600487	1.018774199613651	0.0005419584	0	4
1411.0091073457697	41964.777	22.693575	1.020723401879891	0.0005407767	0	4
1411.0104962911291	42158.086	22.74733	1.0210737038952389	0.00053957215	0	4
1411.011885236023	42286.82	22.798075	1.0199747999401951	0.00053912954	0	4
1411.013274180917	42503.484	22.852041	1.021107526580122	0.000537651	0	4
1411.0146631258099	42646.395	22.887812	1.0205758925353297	0.0005366881	0	4
1411.0160520707036	42787.156	22.941551	1.0201056377616968	0.0005361785	0	4
1411.0174410155976	42852.9	22.937614	1.017964312462731	0.00053526403	0	4
1411.0188299604915	42993.42	22.987736	1.0177147504815411	0.0005346803	0	4
1411.020218905851	43143.85	23.05232	1.0178058628215059	0.000534313	0	4
1411.021607850744	43145.273	23.043417	1.0144968649540889	0.00053408905	0	4
1411.022996795638	43270.133	23.080837	1.0142051895184991	0.0005334127	0	4
1411.0243857405317	43289.406	23.099174	1.01154967428411	0.00053359877	0	4
1411.0257746854254	43354.734	23.091671	1.0100832542425864	0.0005326217	0	4
1411.0271636303198	43414.51	23.12664	1.0085951908135873	0.00053269375	0	4
1411.0285525752138	43416.3	23.12916	1.005869408905001	0.00053272984	0	4
1411.0299415201075	43430.94	23.13039	1.0035511763727536	0.0005325786	0	4
1411.0313304650012	43503.39	23.156332	1.0027183997231144	0.000532288	0	4
1411.0327194098945	43423.855	23.129013	0.9983953623066983	0.0005326338	0	4
1411.0341083547883	43670.19	23.190384	1.001750812501073	0.0005310346	0	4
1411.035497299682	43582.12	23.168495	0.9974375175201355	0.0005316055	0	4
1411.036886244575	43480.812	23.146658	0.9930179246304152	0.0005323419	0	4
1411.0382751890033	43663.01	23.192501	0.9950780857581507	0.00053117046	0	4
1411.039664133897	43701.34	23.203789	0.993986413423791	0.0005309629	0	4
1411.0410530787908	43764.37	23.227272	0.9935437661142423	0.0005307347	0	4
