BTJD	fluxes	errors	fluxes_detrended	errors_detrended	flags	quarter
1544.3804468999065	13374.006	17.987833	1.0936281481351338	0.0013449846	0	9
1544.381835803126	13350.945	17.974112	1.092424912123936	0.0013462801	0	9
1544.3832247058792	13302.632	17.952583	1.0891525877020707	0.0013495513	0	9
1544.3846136090988	13316.103	17.944801	1.0909379112344155	0.0013476016	0	9
1544.3860025118533	13256.405	17.91746	1.0867273416219498	0.0013516077	0	9
1544.387391415073	13234.045	17.895582	1.0855742008328852	0.0013522382	0	9
1544.3887803178259	13195.785	17.907469	1.0831145841827268	0.0013570597	0	9
1544.3901692210447	13153.372	17.85074	1.0803107611237428	0.0013571228	0	9
1544.3915581237993	13104.823	17.831568	1.0769991606327964	0.0013606874	0	9
1544.3929470270195	13063.199	17.808807	1.0742528608341573	0.0013632807	0	9
1544.3943359297728	12981.19	17.785791	1.0681826901726204	0.0013701202	0	9
1544.3957248329923	12955.909	17.754105	1.0667782896849862	0.001370348	0	9
1544.3971137357462	12925.124	17.732277	1.0649210213621114	0.0013719231	0	9
1544.3985026384994	12858.804	17.708063	1.060133940778457	0.001377116	0	9
1544.399891541719	12803.66	17.678425	1.0562648291160786	0.0013807322	0	9
1544.4012804444735	12735.138	17.651884	1.0512881882936775	0.0013860773	0	9
1544.4026693476928	12718.177	17.6271	1.0505659901257007	0.0013859769	0	9
1544.404058250446	12638.445	17.590462	1.044655961712817	0.0013918217	0	9
1544.4054471536656	12570.892	17.559721	1.0397468393891618	0.0013968557	0	9
1544.4068360564202	12484.899	17.544407	1.0333064443055484	0.0014052502	0	9
1544.4082249596397	12420.581	17.494701	1.0286536280678955	0.0014085252	0	9
1544.409613862393	12385.668	17.488863	1.0264324240400404	0.0014120243	0	9
1544.4110027656125	12297.124	17.433653	1.0197614939580832	0.0014177016	0	9
1544.4123916683664	12212.083	17.401487	1.0133729331130494	0.0014249402	0	9
1544.4137805715852	12124.349	17.370502	1.0067525960800263	0.0014326958	0	9
1544.415169474339	12044.648	17.299343	1.000791192421288	0.001436268	0	9
1544.4165583770937	11935.589	17.2722	0.9923807623761114	0.0014471175	0	9
1544.4179472803132	11843.892	17.235685	0.9854035105389013	0.0014552383	0	9
1544.4193361830662	11815.234	17.240349	0.9836649384183969	0.0014591627	0	9
1544.4207250862858	11651.398	17.150208	0.9706618639206157	0.0014719442	0	9
1544.4221139890403	11530.794	17.086704	0.9612447863236774	0.0014818325	0	9
1544.4235028922599	11420.8545	17.036238	0.9527039900473021	0.0014916781	0	9
1544.424891795013	11330.488	16.981941	0.9457846352873627	0.0014987828	0	9
1544.426280697767	11199.216	16.930239	0.9354380766148603	0.0015117343	0	9
1544.4276696009865	11064.486	16.878866	0.9247875206379104	0.0015254993	0	9
1544.4290585037397	10957.141	16.822771	0.9164116491652724	0.001535325	0	9
1544.4304474069593	10858.837	16.806036	0.9087797449128321	0.0015476829	0	9
1544.4318363097138	10723.8125	16.744307	0.8980607511014342	0.0015614136	0	9
1544.4332252129332	10599.305	16.672829	0.8882069837785219	0.0015730115	0	9
1544.4346141156864	10516.552	16.63128	0.8818394259008955	0.0015814386	0	9
1544.4360030184403	10410.836	16.604298	0.873534459521775	0.0015949053	0	9
1544.4373919216605	10242.287	16.53388	0.8599407668856013	0.0016142762	0	9
1544.4387808244144	10155.718	16.499157	0.8532143298421279	0.0016246175	0	9
1544.4401697276332	10026.914	16.418335	0.8429259403041328	0.0016374266	0	9
1544.4415586303871	9934.023	16.417263	0.8356424799452639	0.0016526298	0	9
