BTJD	fluxes	errors	fluxes_detrended	errors_detrended	flags	quarter
1653.922906062935	29176.812	22.87642	0.9995172526296356	0.0007840616	0	13
1653.9242949896488	29200.24	22.899887	1.0003519752692522	0.00078423624	0	13
1653.9256839161308	29144.094	22.87383	0.9984607488018734	0.00078485307	0	13
1653.9270728428442	29179.834	22.87951	0.9997176642455794	0.0007840864	0	13
1653.9284617695575	29161.277	22.842543	0.9991145398031434	0.0007833176	0	13
1653.9298506962714	29159.623	22.861145	0.9990906853553104	0.00078400003	0	13
1653.931239622752	29165.518	22.89257	0.999325676606966	0.0007849191	0	13
1653.9326285494662	29174.848	22.857735	0.999678604310223	0.000783474	0	13
1653.9340174761808	29191.451	22.876698	1.0002809972445281	0.00078367797	0	13
1653.9354064028948	29191.033	22.85775	1.0003003640543957	0.00078304013	0	13
1653.9367953293754	29161.5	22.855253	0.9993222171353285	0.0007837475	0	13
1653.9381842560888	29173.076	22.857897	0.9997530382159705	0.00078352715	0	13
1653.9395731828026	29137.045	22.859228	0.9985525742392141	0.0007845418	0	13
1653.940962109284	29152.414	22.87394	0.9991138659709746	0.00078463275	0	13
1653.942351035998	29156.91	22.85186	0.9993027881820252	0.0007837545	0	13
1653.9437399627118	29168.832	22.864264	0.9997464907525712	0.0007838594	0	13
1653.9451288891923	29174.098	22.857075	0.9999623352867677	0.0007834715	0	13
1653.9465178159057	29159.473	22.852266	0.9994966699171938	0.00078369956	0	13
1653.9479067426205	29146.396	22.841208	0.999084331522302	0.00078367174	0	13
1653.949295669102	29175.72	22.853369	1.0001256971963461	0.0007833009	0	13
1653.9506845958153	29147.762	22.862131	0.9992037141606024	0.0007843529	0	13
1653.9520735225292	29228.502	22.876644	1.0020083634336165	0.00078268274	0	13
1653.9534624490097	29143.266	22.839088	0.9991233088043029	0.0007836832	0	13
1653.9548513757231	29144.719	22.867739	0.9992104336500723	0.00078462716	0	13
1653.956240302205	29166.254	22.872124	0.9999863912823278	0.0007841982	0	13
1653.957629228919	29155.945	22.89296	0.9996708835914162	0.0007851901	0	13
1653.9590181556323	29165.225	22.881798	1.0000272961313703	0.00078455755	0	13
1653.9604070821135	29184.332	22.870686	1.000721051294166	0.0007836631	0	13
1653.9617960088276	29198.69	22.858822	1.0012522941811248	0.0007828715	0	13
1653.9631849353082	29160.635	22.834497	0.9999865645309969	0.000783059	0	13
1653.964573862022	29164.66	22.848518	1.00016414015779	0.0007834317	0	13
1653.9659627887368	29167.314	22.856783	1.0002950348744266	0.00078364374	0	13
1653.9673517152173	29142.104	22.832232	0.9994705915322505	0.0007834792	0	13
1653.9687406419307	29168.99	22.84272	1.0004332512611707	0.00078311656	0	13
1653.9701295684117	29154.197	22.841866	0.9999667436958065	0.0007834846	0	13
1653.971518495125	29185.275	22.84344	1.0010739445824588	0.0007827043	0	13
1653.9729074216066	29177.645	22.84011	1.00085377973348	0.0007827949	0	13
1653.9742963483213	29176.63	22.847195	1.0008609326504914	0.00078306487	0	13
1653.975685274802	29170.922	22.875902	1.0007073590569093	0.00078420225	0	13
1653.9770742015153	29128.855	22.85071	0.9993068265779008	0.0007844699	0	13
1653.9784631279963	29149.393	22.868975	1.0000543175768066	0.0007845438	0	13
1653.9798520547101	29124.521	22.875704	0.9992442958059716	0.0007854448	0	13
1653.9812409811916	29135.496	22.84159	0.9996644522247587	0.0007839781	0	13
1653.9826299079054	29187.836	22.84572	1.001504337682736	0.00078271376	0	13
1653.984018834386	29130.717	22.839386	0.9995887737683197	0.00078403106	0	13
1653.9854077610994	29092.719	22.887493	0.9983295417733188	0.0007867086	0	13
1653.9867966875806	29152.676	22.843332	1.0004320738079766	0.0007835758	0	13
1653.9881856142952	29148.346	22.86669	1.0003289104543902	0.0007844936	0	13
1653.9895745407766	29138.105	22.844313	1.0000232550070816	0.0007840013	0	13
1653.99096346749	29151.988	22.836416	1.000545869778101	0.00078335707	0	13
1653.992352393971	29145.379	22.840557	1.000365527505397	0.0007836768	0	13
1653.9937413206844	29153.814	22.842703	1.0007019372427723	0.00078352366	0	13
1653.995130247165	29133.607	22.831402	1.0000555309693464	0.0007836792	0	13
1653.996519173647	29161.873	22.835943	1.0010733917125627	0.00078307535	0	13
1653.9979081003607	29136.482	22.858719	1.0002496914601733	0.00078453944	0	13
1653.9992970268413	29161.824	22.875137	1.00116797856503	0.00078442064	0	13
1654.0006859535556	29166.672	22.835802	1.001383073752733	0.00078294164	0	13
1654.0020748800362	29135.727	22.89002	1.0003695903826053	0.0007856341	0	13
1654.0034638067496	29185.027	22.849207	1.0021117201875906	0.0007829085	0	13
1654.0048527332312	29131.268	22.828592	1.0003154489713433	0.00078364566	0	13
1654.0062416597125	29143.447	22.842213	1.0007836920789266	0.00078378554	0	13
1654.0076305864259	29136.303	22.839127	1.0005886915450364	0.0007838718	0	13
1654.009019512907	29105.648	22.830044	0.9995865980940081	0.0007843853	0	13
1654.0104084393884	29139.533	22.834007	1.0008013340875153	0.0007836092	0	13
1654.0117973661022	29094.355	22.866238	0.9993009674982218	0.0007859338	0	13
1654.0131862925834	29102.914	22.815653	0.9996465389800174	0.0007839645	0	13
1654.0145752192975	29120.97	22.84195	1.0003187255575539	0.00078438147	0	13
1654.015964145778	29136.445	22.824585	1.0009025966426999	0.0007833689	0	13
1654.0173530722586	29148.043	22.863543	1.0013536487039338	0.00078439375	0	13
1654.0187419989725	29144.617	22.840467	1.0012889093244974	0.0007836942	0	13
1654.020130925454	29110.322	22.828304	1.0001638697438902	0.0007841996	0	13
1654.021519851935	29093.76	22.814163	0.9996482821792682	0.00078416005	0	13
1654.022908778649	29121.42	22.825281	1.0006524799812995	0.000783797	0	13
1654.0242977051294	29104.018	22.810577	1.0001085757057193	0.00078376045	0	13
1654.02568663161	29102.072	22.820948	1.00009607278038	0.0007841692	0	13
1654.0270755583242	29128.096	22.829287	1.0010450420494783	0.00078375486	0	13
1654.0284644848052	29107.113	22.81655	1.0003788424052373	0.0007838822	0	13
1654.0298534112867	29097.305	22.834208	1.0000968819072877	0.00078475336	0	13
1654.0312423380005	29074.064	22.825668	0.9993534614905247	0.00078508694	0	13
1654.032631264481	29088.658	22.839504	0.9999107320026733	0.0007851687	0	13
1654.0340201909617	29123.363	22.846216	1.0011596609244562	0.00078446354	0	13
1654.0354091176755	29056.963	22.861917	0.9989331133121062	0.0007867965	0	13
1654.0367980441574	29103.488	22.82854	1.000588970581262	0.0007843919	0	13
1654.038186970639	29100.105	22.859377	1.0005292717417824	0.00078554277	0	13
1654.0395758971194	29080.43	22.816393	0.9999095532989186	0.00078459614	0	13
1654.0409648238333	29106.934	22.869925	1.0008779110197985	0.0007857208	0	13
1654.0423537503139	29092.545	22.83586	1.000440350012886	0.0007849385	0	13
1654.0437426767949	29124.56	22.852577	1.0015987753600613	0.0007846497	0	13
1654.0451316032768	29080.037	22.85805	1.0001251666438216	0.0007860392	0	13
1654.0465205299902	29095.676	22.837564	1.0007207792553947	0.00078491267	0	13
1654.0479094564707	29054.07	22.84139	0.9993476419552265	0.0007861683	0	13
1654.049298382952	29055.08	22.830452	0.9994403786779993	0.00078576454	0	13
1654.0506873094323	29031.791	22.828615	0.9986973829298937	0.0007863316	0	13
1654.0520762361466	29071.018	22.828072	1.000105101659044	0.0007852519	0	13
1654.0534651626285	29084.186	22.850813	1.0006165815538874	0.0007856783	0	13
1654.054854089109	29051.803	22.840153	0.9995610044500332	0.0007861871	0	13
1654.0562430155896	29069.723	22.862041	1.0002362296411673	0.00078645546	0	13
1654.0576319423035	29040.336	22.834816	0.999283793494283	0.0007863138	0	13
1654.0590208687845	29051.965	22.8532	0.9997427641928965	0.00078663183	0	13
1654.060409795266	29043.387	22.844147	0.9995064484714405	0.00078655244	0	13
1654.061798721747	29040.324	22.841602	0.9994599908964538	0.0007865478	0	13
1654.0631876484613	29062.164	22.850399	1.0002706723590722	0.00078625936	0	13
1654.0645765749418	29047.17	22.890974	0.9998136478985847	0.0007880621	0	13
1654.0659655014224	29067.492	22.852156	1.0005722698671444	0.00078617566	0	13
1654.067354427904	29041.146	22.842516	0.9997244783418883	0.000786557	0	13
1654.0687433543853	29051.918	22.850506	1.0001544024623978	0.00078654033	0	13
1654.0701322810987	29043.05	22.865427	0.9999082389716281	0.00078729424	0	13
1654.0715212075797	29047.928	22.894682	1.0001352437988817	0.0007881692	0	13
1654.0729101340603	29048.307	22.84982	1.000207363846139	0.0007866145	0	13
1654.0742990605409	29081.932	22.861282	1.0014242634857913	0.0007860992	0	13
1654.0756879870228	29034.666	22.863453	0.999855650712119	0.0007874536	0	13
1654.0770769137366	29038.67	22.89096	1.0000524374388362	0.0007882923	0	13
1654.0784658402172	29062.111	22.884153	1.0009186066893139	0.00078742224	0	13
1654.0798547666986	29077.43	22.88965	1.0015050044039016	0.0007871965	0	13
1654.0812436931792	29075.97	22.908262	1.0015134737097149	0.0007878761	0	13
1654.0826326196598	29027.98	22.860542	0.9999189754656664	0.0007875347	0	13
1654.0840215461417	29044.676	22.877653	1.00055249459059	0.00078767113	0	13
1654.0854104728562	29015.566	22.846212	0.9996079370862672	0.00078737776	0	13
1654.0867993993365	29019.416	22.857162	0.9997986395565391	0.00078765064	0	13
1654.088188325817	29064.295	22.889479	1.0014028472286782	0.00078754633	0	13
1654.0895772522986	29037.176	22.876873	1.0005262385870557	0.00078784773	0	13
1654.0909661787791	29019.041	22.908627	0.9999589214316881	0.0007894343	0	13
1654.0923551052601	29005.812	22.869085	0.9995604011455018	0.00078843115	0	13
1654.093744031742	29035.541	22.891293	1.0006420248072692	0.0007883887	0	13
