BTJD	fluxes	errors	fluxes_detrended	errors_detrended	flags	quarter
1410.9077650701938	2593343.8	174.68309	0.9996737786849016	6.735825e-05	0	4
1410.9091539969268	2593029.0	174.6726	0.9997115104009651	6.736238e-05	0	4
1410.910542924125	2592538.2	174.66441	0.9996813886732245	6.737197e-05	0	4
1410.9119318513235	2593626.0	174.6969	1.0002589833519484	6.735624e-05	0	4
1410.9133207780565	2593288.0	174.69301	1.0002868183282743	6.736352e-05	0	4
1410.9147097052546	2593368.2	174.69974	1.0004748301631003	6.736403e-05	0	4
1410.9160986319876	2593593.5	174.69815	1.000717482978775	6.735757e-05	0	4
1410.9174875591862	2592917.8	174.6755	1.0006125135751254	6.736639e-05	0	4
1410.918876485919	2592963.0	174.6909	1.0007842833363734	6.7371155e-05	0	4
1410.9202654131186	2593340.8	174.69087	1.0010833603940006	6.7361325e-05	0	4
1410.9216543398516	2592577.8	174.66034	1.0009409421611895	6.736937e-05	0	4
1410.9230432670502	2592709.0	174.67302	1.0011425505698575	6.737086e-05	0	4
1410.924432193783	2593077.0	174.68068	1.0014343504591086	6.736425e-05	0	4
1410.925821120982	2592253.2	174.66145	1.0012645539830456	6.7378234e-05	0	4
1410.927210047715	2592037.0	174.65063	1.001327959285325	6.737968e-05	0	4
1410.9285989744471	2592608.8	174.66982	1.0016943446877418	6.7372224e-05	0	4
1410.929987901646	2592013.0	174.6568	1.0016081325934585	6.738269e-05	0	4
1410.9313768283791	2592126.0	174.64996	1.00179419293235	6.7377114e-05	0	4
1410.9327657555768	2592076.5	174.6543	1.0019158173351856	6.738007e-05	0	4
1410.9341546823098	2591105.5	174.62146	1.0016795029346797	6.739265e-05	0	4
1410.935543609043	2590773.0	174.61125	1.001688198986702	6.7397355e-05	0	4
1410.9369325362409	2590837.8	174.59842	1.001848662533472	6.739072e-05	0	4
1410.9383214629747	2590634.8	174.60367	1.0019037182109032	6.7398025e-05	0	4
1410.9397103897084	2589505.8	174.56409	1.0015986662770906	6.7412126e-05	0	4
1410.9410993164415	2589306.5	174.56754	1.001651197479391	6.7418645e-05	0	4
1410.9424882436401	2589362.5	174.56842	1.0018004439689931	6.741753e-05	0	4
1410.9438771703722	2589017.8	174.55005	1.0017925626662014	6.741941e-05	0	4
1410.9452660971053	2588796.0	174.54703	1.001830133837181	6.7424015e-05	0	4
1410.9466550238385	2588331.8	174.52841	1.001771669815514	6.742892e-05	0	4
1410.9480439505705	2587420.0	174.50166	1.0015354609324545	6.744234e-05	0	4
1410.9494328777694	2587949.2	174.51929	1.0018570426036317	6.743536e-05	0	4
1410.9508218045025	2586533.2	174.45987	1.0014255586366652	6.7449306e-05	0	4
1410.9522107312355	2586982.8	174.4851	1.0017116812538212	6.744734e-05	0	4
1410.9535996579684	2586364.2	174.47134	1.0015819000584665	6.7458146e-05	0	4
1410.9549885847007	2586230.8	174.44563	1.0016375182459591	6.745169e-05	0	4
