BTJD	fluxes	errors	fluxes_detrended	errors_detrended	flags	quarter
1437.9958706959167	12400.861	17.474474	1.0770502013719205	0.0014091339	0	5
1437.9972596198556	12363.464	17.458706	1.0738523336069012	0.0014121209	0	5
1437.9986485442603	12295.837	17.412962	1.0680284035788958	0.0014161672	0	5
1438.0000374681986	12234.91	17.38792	1.0627859415802634	0.0014211728	0	5
1438.001426392604	12226.012	17.370304	1.0620626426735542	0.0014207662	0	5
1438.0028153165438	12104.878	17.327528	1.0515890360832487	0.00143145	0	5
1438.0042042409477	12079.288	17.300438	1.0494150427820643	0.0014322399	0	5
1438.0055931653526	12014.581	17.291742	1.0438422944318726	0.0014392297	0	5
1438.006982089292	11954.138	17.25656	1.0386394753940493	0.0014435637	0	5
1438.0083710136976	11866.793	17.221537	1.0310987255294448	0.0014512376	0	5
1438.0097599381022	11808.64	17.184414	1.0260938131168758	0.0014552408	0	5
1438.0111488620407	11741.163	17.144548	1.020271323142255	0.0014602087	0	5
1438.0125377864454	11648.226	17.105883	1.012228901367526	0.0014685398	0	5
1438.0139267108507	11592.309	17.090317	1.0073962519626918	0.0014742807	0	5
1438.0153156347899	11513.183	17.03318	1.000539546730407	0.0014794501	0	5
1438.0167045591945	11404.0625	16.984488	0.9910691387089313	0.0014893366	0	5
1438.0180934835992	11366.256	16.942944	0.9877893009042498	0.0014906354	0	5
1438.019482407539	11272.57	16.91004	0.9796465102649681	0.001500105	0	5
1438.0208713319441	11208.244	16.927734	0.9740485525275686	0.0015102931	0	5
1438.0222602563483	11105.847	16.833244	0.9651355327385865	0.0015157101	0	5
1438.0236491802873	11047.017	16.816519	0.9600023074632865	0.0015222679	0	5
1438.025038104692	10980.864	16.794521	0.9542264825612226	0.0015294353	0	5
1438.0264270290966	10882.812	16.737558	0.9456724990961947	0.0015379811	0	5
1438.0278159530365	10831.138	16.6976	0.941142705301937	0.0015416293	0	5
1438.029204877441	10754.554	16.682777	0.9344425284956023	0.0015512292	0	5
1438.0305938018457	10664.253	16.635548	0.9265449521011168	0.0015599356	0	5
1438.0319827262513	10618.308	16.61013	0.9224955442962497	0.0015642917	0	5
1438.0333716501902	10519.441	16.566265	0.9138431087291283	0.0015748236	0	5
1438.0347605745949	10438.19	16.555359	0.906715931438729	0.0015860372	0	5
1438.0361494989995	10393.565	16.505014	0.9027650661377915	0.0015880031	0	5
1438.0375384234037	10342.811	16.496872	0.8982764678531489	0.0015950087	0	5
1438.0389273473436	10320.939	16.462725	0.896291051524349	0.00159508	0	5
1438.0403162717487	10261.377	16.442154	0.8910272317025041	0.0016023341	0	5
1438.0417051961535	10182.896	16.426418	0.8841161255224991	0.0016131381	0	5
1438.0430941205584	10155.385	16.381351	0.8816255547013864	0.0016130705	0	5
1438.0444830444965	10171.192	16.378712	0.8828900740124879	0.001610304	0	5
1438.045871968902	10133.019	16.33653	0.8794521335836316	0.0016122077	0	5
1438.0472608933076	10128.761	16.342783	0.8789583448887016	0.0016135027	0	5
1438.0486498177113	10105.4375	16.335524	0.8768104607800701	0.0016165084	0	5
1438.050038742116	10120.01	16.316952	0.8779507684584767	0.0016123455	0	5
1438.0514276660558	10143.874	16.31621	0.879896757060155	0.0016084792	0	5
1438.0528165904614	10137.721	16.322779	0.8792220919450069	0.0016101034	0	5
1438.054205514866	10175.448	16.339777	0.88234723294928	0.0016058042	0	5
1438.05559443927	10221.4375	16.342829	0.8861821465452074	0.0015988777	0	5
1438.0569833636748	10241.264	16.335302	0.8877423980799425	0.0015950475	0	5
1438.0583722876142	10289.503	16.355492	0.8917591717882105	0.0015895318	0	5
1438.0597612120189	10334.509	16.371794	0.8954889033802956	0.0015841869	0	5
1438.0611501364237	10383.455	16.390158	0.8995532331342663	0.0015784878	0	5
1438.0625390608286	10443.556	16.376173	0.9045767785046332	0.0015680649	0	5
1438.0639279852337	10505.539	16.438417	0.9097560330421574	0.0015647381	0	5
1438.0653169096393	10560.755	16.43049	0.9143419211040287	0.0015558065	0	5
1438.0667058335778	10653.242	16.460089	0.9221468324942548	0.0015450779	0	5
1438.0680947579824	10732.233	16.482634	0.9287751112540747	0.0015358065	0	5
1438.069483682387	10809.386	16.528225	0.9352360940766999	0.0015290624	0	5
1438.0708726067917	10856.871	16.505924	0.9391227113517507	0.0015203205	0	5
1438.0722615311972	10950.393	16.553144	0.9469835499117333	0.0015116485	0	5
1438.0736504556019	11029.168	16.578894	0.9535605567643352	0.0015031863	0	5
1438.0750393800065	11074.753	16.592613	0.9572603866082381	0.0014982378	0	5
1438.0764283039455	11178.451	16.619879	0.9659751497524126	0.0014867783	0	5
1438.07781722835	11264.418	16.639606	0.9731485847373863	0.001477183	0	5
1438.0792061527557	11343.803	16.684069	0.9797448247976882	0.0014707651	0	5
1438.0805950771603	11419.822	16.69138	0.9860420634677414	0.0014616146	0	5
1438.0819840015645	11480.238	16.759537	0.9909841109145446	0.0014598597	0	5
1438.0833729259698	11550.664	16.738497	0.9967824387673165	0.0014491372	0	5
1438.0847618503751	11642.285	16.76378	1.0044013202289557	0.0014399047	0	5
1438.0861507747798	11716.127	16.788124	1.0104777356304764	0.0014329073	0	5
1438.0875396987187	11787.15	16.82118	1.0163029833862058	0.0014270778	0	5
1438.088928623123	11836.515	16.824772	1.0202533019057258	0.0014214296	0	5
1438.0903175475285	11905.765	16.849201	1.025910306257484	0.0014152137	0	5
1438.0917064719335	11990.762	16.858116	1.0329159411471351	0.0014059254	0	5
1438.0930953963377	12037.993	16.898422	1.0366606777255636	0.0014037574	0	5
1438.0944843207424	12087.423	16.893517	1.040588046833039	0.0013976111	0	5
1438.095873245148	12192.514	16.94468	1.0492989884857544	0.001389761	0	5
