t_phase,flux,fluxerr
-0.5,0.7784819006919861,0.0007550292066298425
-0.4999218831337245,0.7720248699188232,0.0007501497166231275
-0.49984077048941433,0.7755821347236633,0.0007726351614110172
-0.49983072461567685,0.76826411485672,0.0007801753235980868
-0.499780909153222,0.7682682275772095,0.0007736288825981319
-0.49968754322700965,0.7704558968544006,0.0007779251900501549
-0.4996762476803104,0.7616736888885498,0.000752611958887428
-0.4996134985253392,0.778832197189331,0.000775917258579284
-0.4996065190194886,0.768818199634552,0.0007659732946194708
-0.4995576698108413,0.7667599320411682,0.0007685446180403233
-0.4994560552795501,0.7745944857597351,0.0007762080640532076
-0.4994423964515593,0.7645245790481567,0.0007499678758904338
-0.4993869478389564,0.7762736082077026,0.0008011922473087907
-0.49938351831327005,0.7681248784065247,0.0007651452906429768
-0.49931550482118425,0.7685899138450623,0.0007494984311051667
-0.4992264345959094,0.7758247256278992,0.0007688403129577637
-0.4992143759460389,0.7674710154533386,0.0007730233483016491
-0.4991614543628952,0.769231379032135,0.0007707506301812828
-0.49907734149990807,0.7711700201034546,0.0007537165656685829
-0.49899825428385725,0.7771905064582825,0.0007712544756941497
-0.4989889463685146,0.7682127356529236,0.0007748561911284924
-0.4989399224001211,0.768123209476471,0.000784096831921488
-0.4988438671032741,0.7707858085632324,0.0007746172486804426
-0.49883125716197296,0.7631391286849976,0.0007500979700125754
-0.4987712443650018,0.7778497934341431,0.0007798642036505044
-0.4987650760737384,0.7673149108886719,0.0007699965499341488
-0.49861290594294605,0.7727766633033752,0.0007691230275668204
-0.4985994511123591,0.7657803297042847,0.0007566874264739454
-0.4985445438429547,0.7763606309890747,0.0008131829090416431
-0.4985423304626612,0.7686951756477356,0.0007669553160667419
-0.49846968348914156,0.7684646844863892,0.0007499911589547992
-0.49838367389575255,0.7745418548583984,0.000770221056882292
-0.49837224080180664,0.7685335278511047,0.0007808094960637391
-0.4983204602368466,0.770592451095581,0.0007706196047365665
-0.4982330707632727,0.7709578275680542,0.0007646590820513666
-0.49815581215862487,0.7775089740753174,0.0007717703119851649
-0.4981472630066413,0.7687370777130127,0.0007671851199120283
-0.4980988276584414,0.7678583860397339,0.0007971078157424927
-0.49800034262603016,0.7714820504188538,0.0007823178893886507
-0.49798700045719085,0.7634334564208984,0.0007502979715354741
-0.4979290293200759,0.7783375978469849,0.0007830082904547453
-0.49792370246106454,0.7670168876647949,0.0007634166395291686
-0.49776986268480683,0.7745397686958313,0.0007679206319153309
-0.4977567671912766,0.7664299607276917,0.0007695188978686929
-0.4977011978546293,0.7684300541877747,0.0007666022283956409
-0.4976243961885681,0.7698287963867188,0.0007490520365536213
-0.49754099820570297,0.7762874960899353,0.000769140780903399
-0.4975302393321201,0.7680734395980835,0.000777166336774826
-0.497479494622067,0.7693172693252563,0.0007744430331513286
