t_phase,flux,fluxerr
-0.5,0.8084138631820679,0.0029896937776356936
-0.49996334686975363,0.8122859001159668,0.0029849177226424217
-0.49991642819563253,0.8004418611526489,0.005392362363636494
-0.49982022854994135,0.81429523229599,0.0029880269430577755
-0.4997896411670495,0.7912718057632446,0.002976731862872839
-0.4997733717170212,0.8075671792030334,0.0029900723602622747
-0.49971403754343013,0.8030579090118408,0.0029853663872927427
-0.49968824876633267,0.8118094801902771,0.002989367349073291
-0.4995669076960152,0.8151410818099976,0.002992540132254362
-0.49952593795042743,0.7988015413284302,0.0029824301600456238
-0.49951966093116673,0.8000745177268982,0.002978544682264328
-0.4994542229483838,0.8106442093849182,0.003501142840832472
-0.499342041634959,0.8101329207420349,0.0029890460427850485
-0.4992775384521043,0.807763934135437,0.0029880772344768047
-0.49917805877691046,0.8040865063667297,0.0029805891681462526
-0.4991587859952531,0.7869413495063782,0.0029623224399983883
-0.4990420147953931,0.8008819818496704,0.00298326532356441
-0.4990262805072013,0.8087210655212402,0.0029871389269828796
-0.4989674820171567,0.8016825318336487,0.006048932205885649
-0.49888598847069654,0.8133463859558105,0.0029868187848478556
-0.4988218116454308,0.7933472990989685,0.0029794059228152037
-0.4988182647096958,0.804783821105957,0.0029896677006036043
-0.49876340234630956,0.8023235201835632,0.00298449513502419
-0.4987567299369141,0.80485600233078,0.002985482569783926
-0.4986378940111834,0.8076325058937073,0.0029831116553395987
-0.4985736207131961,0.8029387593269348,0.0029801304917782545
-0.4985622905113596,0.8041181564331055,0.0029875829350203276
-0.4983996184858708,0.8089651465415955,0.0029862390365451574
-0.49831726662452225,0.8047072887420654,0.002985682338476181
-0.4982387842648157,0.8048971891403198,0.0029812918510288
-0.49821103384525356,0.7977178692817688,0.0030470499768853188
-0.4980899324826885,0.8057438135147095,0.0029833584558218718
-0.4980847648351763,0.8035039901733398,0.0029850825667381287
-0.4979524401729799,0.8048107028007507,0.0029813016299158335
-0.4978638567288879,0.8091425895690918,0.002991240471601486
-0.49785514355101534,0.7949178814888,0.002976964693516493
-0.4978258690863442,0.8045732378959656,0.002983713522553444
-0.49781401307867,0.8022614121437073,0.0029808885883539915
-0.49770939946491266,0.8055921792984009,0.0029794767033308744
-0.4976285547859458,0.8026690483093262,0.0029841819778084755
-0.49759953889311637,0.8032444715499878,0.002985643921419978
-0.49745801388558086,0.8031044602394104,0.002978928852826357
-0.49735777591761654,0.8055527806282043,0.002987269079312682
-0.49730025827684066,0.8002992868423462,0.002974838949739933
-0.49726341932765017,0.7943033576011658,0.003623644122853875
-0.49715770085891475,0.7870059609413147,0.0029707131907343864
-0.4971542943509981,0.8024855852127075,0.0029797598253935575
-0.4971282392524552,0.8011197447776794,0.0029870569705963135
-0.49701957641592864,0.8016345500946045,0.002979173557832837
-0.4969101405307872,0.8025020360946655,0.0029872856102883816
-0.49689565293253524,0.8037452697753906,0.0029819475021213293
-0.4968895511553594,0.7919496893882751,0.00297557539306581
-0.4968658226598711,0.7979819178581238,0.002979805925861001
-0.49678130694775713,0.8078105449676514,0.0029834702145308256
-0.49668441003049824,0.8023443222045898,0.002978309290483594
-0.49663764445791614,0.7999275326728821,0.0029825710225850344
-0.49651720368746544,0.8012396097183228,0.002978550735861063
-0.4965059835670226,0.7543402910232544,0.0029246164485812187
-0.4963990458084373,0.7958895564079285,0.00297852442599833
-0.49636246753089763,0.8035047650337219,0.0029793253634124994
