t_phase,flux,fluxerr
-0.5,0.7990987300872803,0.00032385907252319157
-0.4999505932009939,0.7986201643943787,0.0003337492817081511
-0.4999361659651506,0.8023759722709656,0.00032468867721036077
-0.49985328469919876,0.7993273735046387,0.00032465896219946444
-0.49975636591510353,0.8036381006240845,0.00032533195917494595
-0.4997120235503348,0.7986388206481934,0.00032693668617866933
-0.4996157966799048,0.8019632697105408,0.0003242120146751404
-0.4995829014060906,0.8027004599571228,0.00032630120404064655
-0.49957511347259803,0.8015756011009216,0.0003359848924446851
-0.4994587140532102,0.8027662634849548,0.00032448419369757175
-0.499438248829442,0.8073261380195618,0.00033129676012322307
-0.49941482369902884,0.8001097440719604,0.0003303070261608809
-0.4994084663194286,0.7997703552246094,0.00032430209103040397
-0.4993095050848884,0.8019240498542786,0.0003248874854762107
-0.49925058863830474,0.7962617874145508,0.0003458639548625797
-0.49922570706709496,0.802886962890625,0.0003248339344281703
-0.49916617747286024,0.8003882169723511,0.0003257766948081553
-0.49908061349691496,0.8019055724143982,0.00032460069633089006
-0.4990498391775186,0.8029474020004272,0.00032569415634498
-0.4990277038016741,0.8001857995986938,0.0003308587765786797
-0.4989186363548719,0.8036107420921326,0.0003247033164370805
-0.4988921245544368,0.8021575808525085,0.0003516226715873927
-0.4988823529568632,0.7981604933738708,0.00032396669848822057
-0.4988797167054795,0.7994254231452942,0.0003277847426943481
-0.4987666598387741,0.8005690574645996,0.0003242593083996326
-0.49871428549846597,0.7996597290039062,0.0003378917754162103
-0.4986961328924925,0.8031622171401978,0.0003248148423153907
-0.4986211139472023,0.7993204593658447,0.00032501883106306195
-0.49851769568333637,0.8036956191062927,0.000325467815855518
-0.4984808262604098,0.7990310192108154,0.00032781355548650026
-0.4983800218640992,0.8012217879295349,0.00032434839522466063
-0.4983585304892775,0.7994781732559204,0.00032425150857307017
-0.49834537788596467,0.8024783134460449,0.0003272449248470366
-0.4983445499434047,0.802980363368988,0.0003431498189456761
-0.49822482840069027,0.8001704812049866,0.0003240626829210669
-0.4981782506892261,0.8000683784484863,0.0003328867896925658
-0.49816776317955214,0.8021769523620605,0.0003246206615585834
-0.4980768922409548,0.8010231852531433,0.0003246666747145355
-0.4980142231852638,0.7982432842254639,0.00034209879231639206
-0.4979865261472319,0.8031625151634216,0.0003250676963943988
-0.49793461501041053,0.7999109625816345,0.00032624133746139705
-0.4978434165809984,0.8020042777061462,0.0003243531100451946
-0.49781187659370535,0.8016401529312134,0.0003261267556808889
-0.49779696121416855,0.8011444211006165,0.0003352999337948859
-0.49768412451125954,0.8035988211631775,0.00032472299062646925
-0.497661158282327,0.8035394549369812,0.0003456221893429756
-0.49764279592327365,0.7989485859870911,0.0003289204905740917
-0.4976408057327923,0.7983777523040771,0.00032399295014329255
-0.4975335718660203,0.8008919358253479,0.000324355554766953
-0.4974780521900032,0.796565592288971,0.00033883043215610087
-0.4974563986673875,0.8034979104995728,0.0003248460416216403
-0.49738915302019926,0.7988224625587463,0.00032527779694646597
-0.49731003353036113,0.8031728863716125,0.0003246495616622269
-0.4972792678080809,0.8046210408210754,0.0003259389486629516
-0.4972497959202314,0.7980107069015503,0.0003293456684332341
-0.49714473629925837,0.801311731338501,0.0003243598039261997
-0.49711570264513527,0.7980584502220154,0.000323933461913839
-0.49711399473795753,0.8025050759315491,0.0003453322278801352
-0.4971080634337697,0.7999690771102905,0.00032691212254576385
-0.4969912226790145,0.7993198037147522,0.00032393273431807756
-0.49694182445348156,0.7991102933883667,0.00033370728488080204
-0.4969274090695808,0.8016571402549744,0.0003245037514716387
-0.4968445038475541,0.7993928790092468,0.00032462921808473766
-0.4967476047323046,0.8034084439277649,0.0003253130125813186
-0.49670323967142554,0.7987090945243835,0.0003270705637987703
-0.4966070271777929,0.8011317253112793,0.00032378683681599796
-0.4965741366936176,0.8025857210159302,0.000326187233440578
-0.4965663273234869,0.8007382154464722,0.0003357329114805907
-0.4964499384985394,0.8017481565475464,0.0003245262778364122
-0.4964294677236371,0.8067435026168823,0.0003312541521154344
-0.49640605596126147,0.7998695373535156,0.00033034049556590617
-0.49639971119214393,0.7999042272567749,0.00032430310966446996
-0.4963007254951785,0.8011380434036255,0.0003246612614020705
-0.49624181989276284,0.7960836291313171,0.0003455489641055465
-0.49621694714820125,0.8029088973999023,0.0003248981956858188
-0.4961573948544081,0.7989184856414795,0.00032564601860940456
-0.4960718487849345,0.8024752736091614,0.000324445340083912
-0.49604107572796546,0.8027138710021973,0.00032562861451879144
-0.4960189184096252,0.7995038628578186,0.00033054055529646575
-0.49590986256356073,0.803088903427124,0.00032453672611154616
-0.4958833391623879,0.8026242256164551,0.0003516564320307225
-0.4958736006026827,0.7978965044021606,0.0003241745289415121
-0.4958709499774571,0.7988163828849792,0.0003276496718171984
-0.4957578817592487,0.8002669811248779,0.0003242727543693036
-0.4957055164977787,0.798151969909668,0.00033764567342586815
-0.4956873749911183,0.8034670948982239,0.0003249702858738601
-0.4956123323399728,0.7991132140159607,0.0003246650449000299
-0.495508933493748,0.8034589886665344,0.0003253367030993104
-0.49547204187712074,0.7984201908111572,0.0003274665796197951
-0.4953712508478624,0.8013821244239807,0.00032442258088849485
-0.49534978292670606,0.7985385060310364,0.00032404036028310657
-0.4953366126700968,0.8025952577590942,0.0003271502209827304
-0.4953357637967563,0.8010889887809753,0.00034298456739634275
-0.49521605183578216,0.7999234199523926,0.0003240989171899855
-0.4951694826982837,0.7995012402534485,0.00033298361813649535
-0.4951590070425225,0.8010852336883545,0.0003246126289013773
-0.49506811189467514,0.8001804947853088,0.0003244953404646367
-0.4950054551962915,0.7963857650756836,0.00034174902248196304
-0.4949777657239582,0.8029825091362,0.00032515235943719745
-0.49492583163489606,0.7994770407676697,0.0003263973630964756
-0.494834649347611,0.8026185035705566,0.00032431725412607193
-0.4948031126397723,0.8019680976867676,0.00032615489908494055
-0.4947881755689446,0.8000174164772034,0.0003347860474605113
-0.4946753499623933,0.8029987812042236,0.0003246643173042685
-0.49465237415319796,0.8036693334579468,0.0003455347032286227
-0.4946340286889011,0.7993501424789429,0.0003289346641395241
-0.4946320521186473,0.7988519668579102,0.0003240724327042699
-0.49452479302992497,0.8008543252944946,0.0003244102408643812
-0.4944692831903008,0.7963200211524963,0.00033875348162837327
-0.4944476397572537,0.8031546473503113,0.00032479927176609635
-0.4943803709076047,0.7978111505508423,0.0003251406014896929
-0.4942705051121424,0.803036093711853,0.00032562753767706454
-0.494241011033055,0.7980758547782898,0.0003294243651907891
-0.49413596376988217,0.8017351031303406,0.00032436021137982607
-0.49410695230650414,0.7966856956481934,0.0003236622142139822
-0.49410520859180146,0.80150306224823,0.00034507716191001236
-0.4940992974593617,0.8003410696983337,0.00032699783332645893
-0.4939824453590143,0.7989245057106018,0.00032385578379034996
-0.4939330559591445,0.7981114983558655,0.000333705946104601
-0.49391865192182133,0.8019365072250366,0.0003245550615247339
-0.49383572299689465,0.7994685769081116,0.0003245565458200872
-0.4937388433002713,0.8027017116546631,0.00032523361733183265
-0.4936944557915314,0.7980236411094666,0.000326731737004593
-0.49359825767469595,0.8014002442359924,0.00032433922751806676
-0.4935653719821297,0.8025497794151306,0.000326198001857847
-0.49355754142607294,0.8010952472686768,0.0003359836700838059
-0.4934411626916788,0.801423192024231,0.0003243770042899996
-0.4934206868719924,0.8070236444473267,0.0003311270265839994
-0.49339728822447926,0.8007043600082397,0.000330408540321514
-0.49339095631704927,0.7992755770683289,0.00032413622830063105
-0.49329194615470323,0.801567018032074,0.00032496769563294947
-0.4932330508940458,0.7962923049926758,0.0003456586564425379
-0.4932081874795271,0.8028404712677002,0.0003248498833272606
-0.49314861198672144,0.7989645004272461,0.0003256461350247264
-0.4930630843256364,0.8016864061355591,0.0003243779356125742
-0.49303231227841254,0.8027840852737427,0.00032569191535003483
-0.4930101332707514,0.7982586026191711,0.0003304311539977789
-0.4929010890254246,0.8033411502838135,0.0003245096013415605
-0.4928745537723092,0.8031982779502869,0.00035185093292966485
-0.4928648485016775,0.7961520552635193,0.00032362225465476513
-0.49286218350063965,0.7987929582595825,0.0003275736526120454
-0.49274910368070834,0.7998924255371094,0.0003239833458792418
-0.4926967477502664,0.7979459762573242,0.00033763208193704486
-0.4926786168345989,0.8024691343307495,0.0003246899286750704
-0.49260355098493347,0.7988812327384949,0.000324574502883479
-0.4925001715563494,0.8029173612594604,0.0003252217429690063
-0.4924632574948167,0.7980323433876038,0.0003272072062827647
-0.4923624795804209,0.8012751936912537,0.000324281892972067
-0.4923410351099745,0.7987170815467834,0.0003240161167923361
-0.49232784720154643,0.8022542595863342,0.0003271398600190878
-0.4923269776471524,0.8019408583641052,0.0003426833136472851
-0.49220727527284425,0.7996293902397156,0.00032392205321229994
-0.4921607144561366,0.7999083995819092,0.000332899420754984
-0.49215025090450776,0.8006072044372559,0.00032440663198940456
-0.4920593317976302,0.8005567193031311,0.0003246172273065895
-0.49199668695512955,0.7960168123245239,0.000341768201906234
-0.49196900504849456,0.8030619621276855,0.0003250862646382302
-0.49191704825938165,0.7995100021362305,0.00032631432986818254
-0.49182588186006343,0.7997474670410156,0.0003237632045056671
-0.49179434843266434,0.8019365072250366,0.000326162000419572
-0.49177938992667614,0.8002262115478516,0.0003350744373165071
-0.49166657516232226,0.803634762763977,0.00032467677374370396
-0.4916435902762591,0.8033323884010315,0.00034574096207506955
